payment_id,order_id,payment_type,payment_status,payment_value
PAY02320,O02320,Cash on Delivery,paid,0.0
PAY02321,O02321,Credit Card,paid,17592.66
PAY02322,O02322,Credit Card,paid,27092.6
PAY02323,O02323,Debit Card,paid,43985.28
PAY02324,O02324,UPI,pending,13534.21
PAY02325,O02325,Credit Card,paid,48798.52
PAY02326,O02326,Cash on Delivery,paid,0.0
PAY02327,O02327,UPI,paid,46365.16
PAY02328,O02328,Cash on Delivery,paid,34075.34
PAY02329,O02329,Cash on Delivery,paid,0.0
PAY02330,O02330,Cash on Delivery,paid,28154.42
PAY02331,O02331,UPI,paid,8426.01
PAY02332,O02332,Net Banking,paid,106482.12
PAY02333,O02333,Cash on Delivery,paid,2211.32
PAY02334,O02334,Debit Card,paid,44027.94
PAY02335,O02335,Credit Card,paid,0.0
PAY02336,O02336,Credit Card,paid,115357.42
PAY02337,O02337,Credit Card,paid,19143.76
PAY02338,O02338,UPI,paid,75039.0
PAY02339,O02339,Debit Card,paid,0.0
PAY02340,O02340,Debit Card,paid,11679.0
PAY02341,O02341,Debit Card,paid,43770.98
PAY02342,O02342,Debit Card,paid,186286.03
PAY02343,O02343,Debit Card,paid,36118.09
PAY02344,O02344,Net Banking,paid,158560.18
PAY02345,O02345,Debit Card,paid,56633.83
PAY02346,O02346,Debit Card,paid,95616.48
PAY02347,O02347,UPI,paid,97570.76
PAY02348,O02348,UPI,paid,35509.81
PAY02349,O02349,Debit Card,paid,72304.31
PAY02350,O02350,Net Banking,pending,14201.63
PAY02351,O02351,Debit Card,paid,53331.71
PAY02352,O02352,Debit Card,paid,124236.44
PAY02353,O02353,Debit Card,paid,24399.26
PAY02354,O02354,Cash on Delivery,paid,0.0
PAY02355,O02355,Net Banking,paid,42872.85
PAY02356,O02356,Credit Card,paid,128446.38
PAY02357,O02357,Debit Card,paid,0.0
PAY02358,O02358,Credit Card,paid,4621.95
PAY02359,O02359,Net Banking,paid,103796.78
PAY02360,O02360,Debit Card,paid,24812.84
PAY02361,O02361,Credit Card,pending,0.0
PAY02362,O02362,Credit Card,paid,9927.14
PAY02363,O02363,Net Banking,paid,49731.77
PAY02364,O02364,Debit Card,paid,57691.98
PAY02365,O02365,Cash on Delivery,paid,44315.69
PAY02366,O02366,Net Banking,paid,10542.09
PAY02367,O02367,Cash on Delivery,paid,12227.84
PAY02368,O02368,Debit Card,paid,0.0
PAY02369,O02369,Credit Card,paid,1797.49
PAY02370,O02370,Net Banking,paid,1155.78
PAY02371,O02371,Net Banking,paid,0.0
PAY02372,O02372,Net Banking,paid,54030.6
PAY02373,O02373,UPI,paid,108467.68
PAY02374,O02374,Debit Card,paid,0.0
PAY02375,O02375,UPI,paid,11126.96
PAY02376,O02376,Net Banking,paid,63835.86
PAY02377,O02377,Net Banking,paid,106827.95
PAY02378,O02378,Cash on Delivery,paid,61109.81
PAY02379,O02379,UPI,paid,152831.16
PAY02380,O02380,Credit Card,paid,75447.48
PAY02381,O02381,Debit Card,paid,61887.28
PAY02382,O02382,Credit Card,pending,73204.06
PAY02383,O02383,Credit Card,paid,66570.54
PAY02384,O02384,Debit Card,paid,68938.2
PAY02385,O02385,Net Banking,paid,0.0
PAY02386,O02386,Cash on Delivery,paid,25765.2
PAY02387,O02387,Net Banking,paid,0.0
PAY02388,O02388,Net Banking,paid,8906.96
PAY02389,O02389,UPI,paid,0.0
PAY02390,O02390,Credit Card,paid,209194.79
PAY02391,O02391,Credit Card,paid,4422.64
PAY02392,O02392,Credit Card,paid,143613.24
PAY02393,O02393,Cash on Delivery,paid,0.0
PAY02394,O02394,Cash on Delivery,paid,37028.84
PAY02395,O02395,Cash on Delivery,paid,141655.59
PAY02396,O02396,Debit Card,paid,72759.84
PAY02397,O02397,Cash on Delivery,paid,90215.48
PAY02398,O02398,UPI,paid,113151.1
PAY02399,O02399,UPI,paid,53180.22
PAY02400,O02400,Net Banking,paid,39378.89
PAY02401,O02401,Net Banking,paid,37856.94
PAY02402,O02402,Net Banking,failed,27779.36
PAY02403,O02403,Net Banking,paid,23338.34
PAY02404,O02404,UPI,paid,4001.56
PAY02405,O02405,Net Banking,paid,88136.14
PAY02406,O02406,UPI,paid,0.0
PAY02407,O02407,Cash on Delivery,paid,93721.0
PAY02408,O02408,Cash on Delivery,paid,20579.77
PAY02409,O02409,Debit Card,paid,0.0
PAY02410,O02410,Net Banking,paid,5942.59
PAY02411,O02411,Cash on Delivery,paid,15683.44
PAY02412,O02412,Cash on Delivery,paid,0.0
PAY02413,O02413,Credit Card,paid,0.0
PAY02414,O02414,Credit Card,paid,124781.02
PAY02415,O02415,UPI,paid,23080.44
PAY02416,O02416,Debit Card,failed,275538.43
PAY02417,O02417,Credit Card,paid,75713.88
PAY02418,O02418,Debit Card,paid,53104.12
PAY02419,O02419,Cash on Delivery,paid,0.0
PAY02420,O02420,UPI,paid,57033.47
PAY02421,O02421,Debit Card,paid,46543.64
PAY02422,O02422,Credit Card,paid,20454.5
PAY02423,O02423,Cash on Delivery,paid,35323.46
PAY02424,O02424,Net Banking,paid,23186.73
PAY02425,O02425,Cash on Delivery,paid,66938.73
PAY02426,O02426,Credit Card,paid,97997.58
PAY02427,O02427,Credit Card,paid,69445.84
PAY02428,O02428,Net Banking,pending,116397.61
PAY02429,O02429,Cash on Delivery,paid,0.0
PAY02430,O02430,Debit Card,paid,116194.66
PAY02431,O02431,Debit Card,paid,29658.2
PAY02432,O02432,Cash on Delivery,paid,0.0
PAY02433,O02433,Debit Card,pending,33300.96
PAY02434,O02434,Cash on Delivery,paid,57755.7
PAY02435,O02435,Cash on Delivery,paid,0.0
PAY02436,O02436,Credit Card,paid,81695.07
PAY02437,O02437,UPI,paid,56785.41
PAY02438,O02438,Credit Card,paid,56139.05
PAY02439,O02439,Debit Card,paid,19646.91
PAY02440,O02440,UPI,paid,0.0
PAY02441,O02441,Cash on Delivery,paid,25765.2
PAY02442,O02442,Debit Card,paid,67661.61
PAY02443,O02443,Net Banking,paid,76659.91
PAY02444,O02444,Debit Card,paid,10017.36
PAY02445,O02445,UPI,paid,79461.72
PAY02446,O02446,UPI,paid,9715.73
PAY02447,O02447,Cash on Delivery,paid,120318.29
PAY02448,O02448,Net Banking,paid,89989.12
PAY02449,O02449,Cash on Delivery,paid,0.0
PAY02450,O02450,Net Banking,paid,73468.0
PAY02451,O02451,Net Banking,paid,0.0
PAY02452,O02452,Cash on Delivery,paid,6244.96
PAY02453,O02453,Debit Card,paid,64228.1
PAY02454,O02454,Credit Card,paid,2228.16
PAY02455,O02455,Net Banking,paid,0.0
PAY02456,O02456,UPI,paid,749.36
PAY02457,O02457,Cash on Delivery,paid,39543.52
PAY02458,O02458,Debit Card,paid,69656.77
PAY02459,O02459,Net Banking,paid,19155.04
PAY02460,O02460,Debit Card,paid,0.0
PAY02461,O02461,Cash on Delivery,paid,15490.51
PAY02462,O02462,UPI,paid,25811.28
PAY02463,O02463,Net Banking,paid,44458.24
PAY02464,O02464,Net Banking,paid,40326.33
PAY02465,O02465,Debit Card,paid,43985.28
PAY02466,O02466,Cash on Delivery,paid,4227.28
PAY02467,O02467,Credit Card,paid,73879.08
PAY02468,O02468,Net Banking,paid,202916.19
PAY02469,O02469,UPI,paid,68763.39
PAY02470,O02470,Net Banking,pending,52623.2
PAY02471,O02471,Net Banking,paid,269340.21
PAY02472,O02472,Credit Card,paid,34426.51
PAY02473,O02473,Credit Card,paid,0.0
PAY02474,O02474,Cash on Delivery,paid,190230.98
PAY02475,O02475,Net Banking,pending,17412.35
PAY02476,O02476,Net Banking,paid,163509.38
PAY02477,O02477,Debit Card,paid,20053.42
PAY02478,O02478,Debit Card,paid,18317.76
PAY02479,O02479,UPI,paid,154605.85
PAY02480,O02480,UPI,paid,52272.76
PAY02481,O02481,Debit Card,paid,0.0
PAY02482,O02482,UPI,paid,18293.2
PAY02483,O02483,Net Banking,paid,48920.55
PAY02484,O02484,Credit Card,paid,40116.54
PAY02485,O02485,Net Banking,paid,69494.95
PAY02486,O02486,Debit Card,paid,10926.03
PAY02487,O02487,Cash on Delivery,paid,126027.31
PAY02488,O02488,Cash on Delivery,paid,108023.35
PAY02489,O02489,Debit Card,paid,75849.72
PAY02490,O02490,Net Banking,paid,1759.64
PAY02491,O02491,UPI,paid,69356.25
PAY02492,O02492,UPI,paid,15780.34
PAY02493,O02493,Cash on Delivery,pending,72446.91
PAY02494,O02494,Debit Card,paid,125928.32
PAY02495,O02495,Debit Card,paid,9251.61
PAY02496,O02496,Credit Card,paid,0.0
PAY02497,O02497,Cash on Delivery,paid,0.0
PAY02498,O02498,Debit Card,paid,20933.27
PAY02499,O02499,Credit Card,paid,12257.2
PAY02500,O02500,UPI,paid,45863.61
PAY02501,O02501,Cash on Delivery,paid,95008.4
PAY02502,O02502,Cash on Delivery,paid,4792.62
PAY02503,O02503,Debit Card,paid,198834.58
PAY02504,O02504,Debit Card,paid,0.0
PAY02505,O02505,Net Banking,paid,28365.65
PAY02506,O02506,UPI,paid,77190.71
PAY02507,O02507,UPI,paid,0.0
PAY02508,O02508,Credit Card,paid,0.0
PAY02509,O02509,Credit Card,paid,0.0
PAY02510,O02510,Net Banking,paid,59720.1
PAY02511,O02511,UPI,pending,97296.47
PAY02512,O02512,Credit Card,paid,59054.35
PAY02513,O02513,UPI,pending,93387.14
PAY02514,O02514,UPI,paid,36815.78
PAY02515,O02515,Credit Card,paid,0.0
PAY02516,O02516,Debit Card,pending,41796.02
PAY02517,O02517,Debit Card,paid,0.0
PAY02518,O02518,Credit Card,pending,30671.01
PAY02519,O02519,Net Banking,paid,36586.4
PAY02520,O02520,Cash on Delivery,pending,38353.83
PAY02521,O02521,UPI,paid,40914.6
PAY02522,O02522,Cash on Delivery,paid,67736.38
PAY02523,O02523,Credit Card,paid,123743.79
PAY02524,O02524,UPI,paid,0.0
PAY02525,O02525,Cash on Delivery,paid,0.0
PAY02526,O02526,Debit Card,paid,161593.92
PAY02527,O02527,Net Banking,paid,60040.63
PAY02528,O02528,Cash on Delivery,failed,65592.05
PAY02529,O02529,Net Banking,paid,12085.47
PAY02530,O02530,Debit Card,paid,56715.07
PAY02531,O02531,Cash on Delivery,paid,90930.16
PAY02532,O02532,Credit Card,paid,154703.56
PAY02533,O02533,UPI,paid,0.0
PAY02534,O02534,Debit Card,paid,30606.2
PAY02535,O02535,Net Banking,paid,0.0
PAY02536,O02536,Net Banking,paid,0.0
PAY02537,O02537,Debit Card,paid,79875.69
PAY02538,O02538,Credit Card,paid,63901.44
PAY02539,O02539,Credit Card,paid,22312.91
PAY02540,O02540,Net Banking,paid,1485.44
PAY02541,O02541,Debit Card,paid,42140.43
PAY02542,O02542,Debit Card,paid,10064.07
PAY02543,O02543,UPI,paid,73087.55
PAY02544,O02544,Net Banking,paid,3789.8
PAY02545,O02545,Credit Card,paid,0.0
PAY02546,O02546,Cash on Delivery,paid,13442.11
PAY02547,O02547,Credit Card,paid,30039.24
PAY02548,O02548,Credit Card,paid,36924.2
PAY02549,O02549,Cash on Delivery,paid,49625.68
PAY02550,O02550,Net Banking,pending,22599.28
PAY02551,O02551,UPI,paid,133257.93
PAY02552,O02552,Credit Card,pending,44864.92
PAY02553,O02553,Credit Card,paid,0.0
PAY02554,O02554,Net Banking,paid,36713.93
PAY02555,O02555,Net Banking,paid,0.0
PAY02556,O02556,Debit Card,pending,45456.83
PAY02557,O02557,Net Banking,paid,105126.61
PAY02558,O02558,Net Banking,paid,0.0
PAY02559,O02559,Credit Card,paid,167763.06
PAY02560,O02560,UPI,paid,153739.4
PAY02561,O02561,Credit Card,paid,79275.08
PAY02562,O02562,Net Banking,pending,49187.22
PAY02563,O02563,Debit Card,paid,97846.98
PAY02564,O02564,UPI,paid,89489.52
PAY02565,O02565,Debit Card,paid,15195.7
PAY02566,O02566,Cash on Delivery,paid,66074.12
PAY02567,O02567,Debit Card,paid,22817.29
PAY02568,O02568,Debit Card,paid,115427.02
PAY02569,O02569,Net Banking,paid,13988.81
PAY02570,O02570,Net Banking,paid,112791.47
PAY02571,O02571,Net Banking,pending,6510.44
PAY02572,O02572,Net Banking,paid,0.0
PAY02573,O02573,Net Banking,paid,177309.24
PAY02574,O02574,Debit Card,failed,0.0
PAY02575,O02575,Cash on Delivery,paid,117712.27
PAY02576,O02576,Net Banking,paid,20377.68
PAY02577,O02577,Cash on Delivery,paid,0.0
PAY02578,O02578,Cash on Delivery,paid,74036.86
PAY02579,O02579,Credit Card,paid,15386.95
PAY02580,O02580,Credit Card,paid,0.0
PAY02581,O02581,UPI,paid,0.0
PAY02582,O02582,Credit Card,paid,84102.51
PAY02583,O02583,Net Banking,pending,46056.22
PAY02584,O02584,Cash on Delivery,paid,55955.24
PAY02585,O02585,UPI,paid,20919.53
PAY02586,O02586,Credit Card,paid,0.0
PAY02587,O02587,Debit Card,paid,21124.49
PAY02588,O02588,UPI,paid,0.0
PAY02589,O02589,Net Banking,paid,0.0
PAY02590,O02590,Cash on Delivery,paid,39377.37
PAY02591,O02591,Net Banking,paid,46052.8
PAY02592,O02592,Net Banking,paid,90140.2
PAY02593,O02593,Debit Card,paid,0.0
PAY02594,O02594,Debit Card,paid,0.0
PAY02595,O02595,Cash on Delivery,paid,27566.58
PAY02596,O02596,Credit Card,paid,77966.0
PAY02597,O02597,Net Banking,paid,35826.12
PAY02598,O02598,Credit Card,paid,94279.58
PAY02599,O02599,Cash on Delivery,paid,56404.76
PAY02600,O02600,Net Banking,paid,13024.59
PAY02601,O02601,Credit Card,paid,48785.38
PAY02602,O02602,Net Banking,pending,23271.82
PAY02603,O02603,Debit Card,pending,0.0
PAY02604,O02604,Debit Card,paid,0.0
PAY02605,O02605,UPI,paid,126544.03
PAY02606,O02606,Cash on Delivery,paid,0.0
PAY02607,O02607,Credit Card,paid,34723.34
PAY02608,O02608,Net Banking,paid,0.0
PAY02609,O02609,UPI,paid,32855.29
PAY02610,O02610,Cash on Delivery,pending,30773.9
PAY02611,O02611,Cash on Delivery,paid,3567.1
PAY02612,O02612,Cash on Delivery,paid,143649.52
PAY02613,O02613,Credit Card,paid,139681.72
PAY02614,O02614,Debit Card,paid,31232.05
PAY02615,O02615,UPI,paid,61489.92
PAY02616,O02616,Credit Card,paid,140618.64
PAY02617,O02617,Net Banking,paid,0.0
PAY02618,O02618,Credit Card,paid,47029.65
PAY02619,O02619,Net Banking,paid,0.0
PAY02620,O02620,Net Banking,paid,19844.92
PAY02621,O02621,Cash on Delivery,paid,13862.56
PAY02622,O02622,Credit Card,paid,0.0
PAY02623,O02623,Debit Card,paid,0.0
PAY02624,O02624,Net Banking,paid,74753.25
PAY02625,O02625,Cash on Delivery,paid,0.0
PAY02626,O02626,Debit Card,paid,100219.9
PAY02627,O02627,Credit Card,failed,0.0
PAY02628,O02628,Debit Card,paid,49187.22
PAY02629,O02629,Credit Card,paid,98044.02
PAY02630,O02630,Net Banking,paid,19708.05
PAY02631,O02631,UPI,failed,59548.42
PAY02632,O02632,UPI,paid,103657.12
PAY02633,O02633,Net Banking,paid,0.0
PAY02634,O02634,Debit Card,paid,20669.08
PAY02635,O02635,Credit Card,paid,41411.38
PAY02636,O02636,UPI,paid,54976.76
PAY02637,O02637,Credit Card,paid,59909.46
PAY02638,O02638,Net Banking,paid,99383.76
PAY02639,O02639,Debit Card,failed,61893.18
PAY02640,O02640,Credit Card,paid,32613.7
PAY02641,O02641,Debit Card,paid,46160.85
PAY02642,O02642,UPI,paid,0.0
PAY02643,O02643,Credit Card,paid,0.0
PAY02644,O02644,Cash on Delivery,paid,62372.87
PAY02645,O02645,UPI,paid,5995.04
PAY02646,O02646,Debit Card,paid,20053.42
PAY02647,O02647,Net Banking,paid,85635.42
PAY02648,O02648,Cash on Delivery,paid,0.0
PAY02649,O02649,Credit Card,paid,19155.04
PAY02650,O02650,UPI,pending,0.0
PAY02651,O02651,Credit Card,pending,62079.26
PAY02652,O02652,Credit Card,pending,11540.22
PAY02653,O02653,Cash on Delivery,paid,55843.67
PAY02654,O02654,Cash on Delivery,paid,34823.57
PAY02655,O02655,Cash on Delivery,failed,30157.43
PAY02656,O02656,Cash on Delivery,paid,0.0
PAY02657,O02657,Net Banking,paid,17404.13
PAY02658,O02658,Debit Card,paid,55133.16
PAY02659,O02659,Cash on Delivery,paid,0.0
PAY02660,O02660,UPI,paid,20823.66
PAY02661,O02661,Credit Card,paid,0.0
PAY02662,O02662,Cash on Delivery,paid,51703.65
PAY02663,O02663,UPI,paid,30902.88
PAY02664,O02664,Net Banking,paid,22201.13
PAY02665,O02665,UPI,paid,56983.88
PAY02666,O02666,UPI,paid,199694.35
PAY02667,O02667,Net Banking,paid,15322.35
PAY02668,O02668,Net Banking,paid,3895.16
PAY02669,O02669,Credit Card,paid,121648.75
PAY02670,O02670,Cash on Delivery,paid,18134.8
PAY02671,O02671,UPI,paid,107467.22
PAY02672,O02672,Debit Card,paid,80446.14
PAY02673,O02673,Debit Card,paid,85485.85
PAY02674,O02674,Credit Card,paid,23122.68
PAY02675,O02675,Debit Card,paid,86240.2
PAY02676,O02676,Credit Card,paid,52212.84
PAY02677,O02677,Cash on Delivery,paid,0.0
PAY02678,O02678,Credit Card,paid,0.0
PAY02679,O02679,Net Banking,paid,0.0
PAY02680,O02680,Net Banking,pending,108946.44
PAY02681,O02681,Net Banking,pending,56752.15
PAY02682,O02682,Net Banking,paid,47859.24
PAY02683,O02683,Net Banking,paid,46196.12
PAY02684,O02684,Net Banking,paid,88705.76
PAY02685,O02685,Net Banking,pending,25569.22
PAY02686,O02686,Net Banking,paid,47898.96
PAY02687,O02687,Net Banking,paid,62041.36
PAY02688,O02688,Cash on Delivery,paid,0.0
PAY02689,O02689,Net Banking,paid,374.68
PAY02690,O02690,Credit Card,paid,0.0
PAY02691,O02691,Cash on Delivery,paid,21834.12
PAY02692,O02692,Debit Card,paid,140666.48
PAY02693,O02693,UPI,paid,34566.04
PAY02694,O02694,Cash on Delivery,paid,18133.25
PAY02695,O02695,Net Banking,paid,30830.22
PAY02696,O02696,Cash on Delivery,paid,0.0
PAY02697,O02697,UPI,paid,119900.9
PAY02698,O02698,UPI,pending,30128.91
PAY02699,O02699,Net Banking,paid,12085.47
PAY02700,O02700,Net Banking,paid,0.0
PAY02701,O02701,Credit Card,paid,5743.74
PAY02702,O02702,UPI,paid,41669.04
PAY02703,O02703,Net Banking,paid,42237.19
PAY02704,O02704,UPI,paid,0.0
PAY02705,O02705,Credit Card,paid,61363.5
PAY02706,O02706,Debit Card,paid,7864.22
PAY02707,O02707,UPI,paid,0.0
PAY02708,O02708,Credit Card,failed,0.0
PAY02709,O02709,Credit Card,paid,56163.42
PAY02710,O02710,Credit Card,failed,374.68
PAY02711,O02711,Cash on Delivery,paid,49744.34
PAY02712,O02712,Net Banking,paid,0.0
PAY02713,O02713,UPI,paid,0.0
PAY02714,O02714,Cash on Delivery,paid,65727.71
PAY02715,O02715,UPI,paid,23059.53
PAY02716,O02716,Cash on Delivery,paid,52994.55
PAY02717,O02717,Net Banking,paid,34217.5
PAY02718,O02718,Credit Card,paid,132054.75
PAY02719,O02719,UPI,pending,113690.68
PAY02720,O02720,Credit Card,paid,0.0
PAY02721,O02721,Net Banking,failed,0.0
PAY02722,O02722,UPI,paid,59921.38
PAY02723,O02723,Debit Card,paid,9276.8
PAY02724,O02724,Debit Card,paid,8163.03
PAY02725,O02725,Debit Card,paid,78809.82
PAY02726,O02726,Net Banking,paid,71720.54
PAY02727,O02727,Debit Card,paid,62194.03
PAY02728,O02728,UPI,paid,67165.29
PAY02729,O02729,Debit Card,paid,0.0
PAY02730,O02730,UPI,paid,2113.64
PAY02731,O02731,Net Banking,paid,0.0
PAY02732,O02732,Credit Card,paid,144438.24
PAY02733,O02733,Cash on Delivery,paid,44671.81
PAY02734,O02734,Debit Card,paid,15834.0
PAY02735,O02735,Cash on Delivery,paid,20053.42
PAY02736,O02736,Credit Card,paid,89525.6
PAY02737,O02737,Net Banking,paid,48180.6
PAY02738,O02738,Net Banking,paid,142709.07
PAY02739,O02739,Credit Card,paid,131234.74
PAY02740,O02740,Cash on Delivery,paid,0.0
PAY02741,O02741,Debit Card,paid,0.0
PAY02742,O02742,UPI,paid,62540.04
PAY02743,O02743,Net Banking,paid,123985.51
PAY02744,O02744,Credit Card,paid,0.0
PAY02745,O02745,Cash on Delivery,paid,87042.18
PAY02746,O02746,Debit Card,paid,86863.14
PAY02747,O02747,Cash on Delivery,paid,13120.28
PAY02748,O02748,Debit Card,paid,62007.24
PAY02749,O02749,UPI,paid,0.0
PAY02750,O02750,UPI,paid,114311.97
PAY02751,O02751,Credit Card,pending,92095.98
PAY02752,O02752,Credit Card,paid,46160.88
PAY02753,O02753,Debit Card,paid,70498.47
PAY02754,O02754,Debit Card,paid,0.0
PAY02755,O02755,Debit Card,paid,17406.38
PAY02756,O02756,Debit Card,paid,86016.08
PAY02757,O02757,UPI,paid,0.0
PAY02758,O02758,Credit Card,paid,9276.8
PAY02759,O02759,Credit Card,paid,107708.65
PAY02760,O02760,Net Banking,pending,0.0
PAY02761,O02761,Credit Card,paid,52295.52
PAY02762,O02762,Credit Card,failed,0.0
PAY02763,O02763,Cash on Delivery,paid,12585.23
PAY02764,O02764,Cash on Delivery,paid,6633.96
PAY02765,O02765,Net Banking,paid,94740.77
PAY02766,O02766,Debit Card,paid,20988.0
PAY02767,O02767,Net Banking,paid,93367.03
PAY02768,O02768,Net Banking,paid,401.81
PAY02769,O02769,UPI,pending,39251.7
PAY02770,O02770,Credit Card,paid,43817.89
PAY02771,O02771,UPI,paid,40106.84
PAY02772,O02772,Credit Card,paid,42907.91
PAY02773,O02773,Net Banking,paid,1797.49
PAY02774,O02774,Credit Card,failed,155025.12
PAY02775,O02775,Debit Card,paid,31568.59
PAY02776,O02776,Debit Card,paid,13686.26
PAY02777,O02777,Net Banking,paid,39387.78
PAY02778,O02778,Cash on Delivery,paid,16351.82
PAY02779,O02779,Debit Card,paid,98374.44
PAY02780,O02780,Net Banking,paid,136748.01
PAY02781,O02781,UPI,paid,43141.56
PAY02782,O02782,Cash on Delivery,paid,0.0
PAY02783,O02783,Debit Card,paid,0.0
PAY02784,O02784,Net Banking,paid,0.0
PAY02785,O02785,Net Banking,paid,0.0
PAY02786,O02786,UPI,paid,32128.44
PAY02787,O02787,UPI,pending,73716.12
PAY02788,O02788,Cash on Delivery,paid,21300.48
PAY02789,O02789,Debit Card,paid,36206.28
PAY02790,O02790,Net Banking,pending,0.0
PAY02791,O02791,Cash on Delivery,paid,6560.14
PAY02792,O02792,Cash on Delivery,paid,94827.58
PAY02793,O02793,UPI,paid,44941.36
PAY02794,O02794,Net Banking,paid,0.0
PAY02795,O02795,Credit Card,paid,0.0
PAY02796,O02796,UPI,paid,61717.77
PAY02797,O02797,Net Banking,paid,0.0
PAY02798,O02798,Cash on Delivery,paid,0.0
PAY02799,O02799,Cash on Delivery,pending,69815.46
PAY02800,O02800,Debit Card,paid,75804.76
PAY02801,O02801,Credit Card,pending,98756.88
PAY02802,O02802,UPI,paid,112119.21
PAY02803,O02803,Debit Card,paid,123316.63
PAY02804,O02804,Debit Card,paid,86640.27
PAY02805,O02805,Credit Card,failed,168031.46
PAY02806,O02806,UPI,paid,0.0
PAY02807,O02807,UPI,paid,35117.92
PAY02808,O02808,Cash on Delivery,paid,17918.43
PAY02809,O02809,UPI,paid,102617.62
PAY02810,O02810,Debit Card,paid,174479.83
PAY02811,O02811,Cash on Delivery,pending,56404.76
PAY02812,O02812,UPI,paid,166566.29
PAY02813,O02813,Credit Card,paid,2113.64
PAY02814,O02814,Debit Card,paid,6441.3
PAY02815,O02815,Net Banking,pending,0.0
PAY02816,O02816,Credit Card,failed,57093.66
PAY02817,O02817,Credit Card,paid,7489.42
PAY02818,O02818,UPI,paid,51138.44
PAY02819,O02819,Cash on Delivery,paid,16656.3
PAY02820,O02820,Cash on Delivery,paid,0.0
PAY02821,O02821,Debit Card,paid,32120.4
PAY02822,O02822,UPI,paid,90024.98
PAY02823,O02823,Cash on Delivery,paid,16306.85
PAY02824,O02824,Net Banking,paid,251674.98
PAY02825,O02825,UPI,paid,99855.45
PAY02826,O02826,UPI,paid,40909.0
PAY02827,O02827,Cash on Delivery,paid,0.0
PAY02828,O02828,Credit Card,failed,226944.88
PAY02829,O02829,UPI,paid,6560.14
PAY02830,O02830,Credit Card,paid,38030.47
PAY02831,O02831,Debit Card,pending,24527.73
PAY02832,O02832,Debit Card,paid,25405.86
PAY02833,O02833,Cash on Delivery,paid,94203.71
PAY02834,O02834,Debit Card,pending,77115.32
PAY02835,O02835,Cash on Delivery,paid,85282.18
PAY02836,O02836,Cash on Delivery,paid,17752.24
PAY02837,O02837,Credit Card,paid,54179.72
PAY02838,O02838,Credit Card,paid,91236.95
PAY02839,O02839,Debit Card,paid,13418.76
PAY02840,O02840,Credit Card,failed,86270.43
PAY02841,O02841,UPI,paid,71447.76
PAY02842,O02842,Net Banking,pending,141258.4
PAY02843,O02843,UPI,pending,69617.12
PAY02844,O02844,UPI,paid,17936.45
PAY02845,O02845,Cash on Delivery,paid,124946.67
PAY02846,O02846,Net Banking,paid,48798.52
PAY02847,O02847,Cash on Delivery,paid,78786.29
PAY02848,O02848,Credit Card,paid,15415.12
PAY02849,O02849,Credit Card,failed,10869.2
PAY02850,O02850,Net Banking,paid,76828.24
PAY02851,O02851,Debit Card,paid,91971.44
PAY02852,O02852,Credit Card,paid,62950.5
PAY02853,O02853,UPI,paid,44352.88
PAY02854,O02854,Net Banking,paid,54444.02
PAY02855,O02855,Net Banking,pending,48976.97
PAY02856,O02856,Credit Card,paid,23098.06
PAY02857,O02857,Credit Card,paid,0.0
PAY02858,O02858,Cash on Delivery,paid,155262.5
PAY02859,O02859,Cash on Delivery,paid,83443.62
PAY02860,O02860,UPI,paid,1137.66
PAY02861,O02861,Net Banking,paid,65884.68
PAY02862,O02862,Debit Card,paid,123674.88
PAY02863,O02863,Debit Card,paid,78163.84
PAY02864,O02864,Net Banking,paid,41338.16
PAY02865,O02865,UPI,paid,0.0
PAY02866,O02866,Cash on Delivery,paid,67794.23
PAY02867,O02867,Cash on Delivery,paid,85057.34
PAY02868,O02868,Cash on Delivery,paid,53243.22
PAY02869,O02869,Debit Card,paid,7489.42
PAY02870,O02870,Debit Card,paid,0.0
PAY02871,O02871,UPI,paid,152701.52
PAY02872,O02872,Debit Card,paid,120750.86
PAY02873,O02873,Credit Card,paid,57981.41
PAY02874,O02874,Debit Card,pending,7647.9
PAY02875,O02875,Cash on Delivery,paid,47833.76
PAY02876,O02876,UPI,paid,4465.04
PAY02877,O02877,Net Banking,paid,0.0
PAY02878,O02878,Net Banking,paid,50310.69
PAY02879,O02879,UPI,paid,0.0
PAY02880,O02880,Credit Card,paid,0.0
PAY02881,O02881,Net Banking,paid,15303.1
PAY02882,O02882,Cash on Delivery,paid,51761.68
PAY02883,O02883,Net Banking,pending,59903.67
PAY02884,O02884,Net Banking,paid,60174.81
PAY02885,O02885,Cash on Delivery,paid,240926.21
PAY02886,O02886,Debit Card,paid,69100.36
PAY02887,O02887,Credit Card,paid,132917.25
PAY02888,O02888,Cash on Delivery,paid,142638.9
PAY02889,O02889,Cash on Delivery,paid,5485.95
PAY02890,O02890,UPI,paid,8992.56
PAY02891,O02891,Credit Card,paid,22974.96
PAY02892,O02892,Debit Card,paid,46860.5
PAY02893,O02893,Cash on Delivery,paid,175605.17
PAY02894,O02894,Debit Card,paid,56896.84
PAY02895,O02895,Cash on Delivery,pending,241405.12
PAY02896,O02896,Cash on Delivery,paid,64201.19
PAY02897,O02897,UPI,paid,110154.28
PAY02898,O02898,Net Banking,paid,26005.6
PAY02899,O02899,Credit Card,paid,1548.28
PAY02900,O02900,UPI,paid,181628.75
