order_item_id,order_id,product_id,quantity,price,line_total
OI000560,O01014,P0020,3,1597.54,4792.62
OI000561,O01092,P0054,3,23430.25,70290.75
OI000562,O02838,P0126,1,24917.75,24917.75
OI000563,O00408,P0153,1,24399.26,24399.26
OI000564,O01133,P0015,3,24854.07,74562.21
OI000565,O00074,P0166,3,11952.85,35858.55
OI000566,O02626,P0151,2,401.81,803.62
OI000567,O00680,P0180,4,22553.87,90215.48
OI000568,O01392,P0194,3,2211.32,6633.96
OI000569,O02834,P0185,4,15953.08,63812.32
OI000570,O00849,P0057,3,9984.84,29954.52
OI000571,O00870,P0079,4,8717.88,34871.52
OI000572,O00237,P0180,1,22553.87,22553.87
OI000573,O02775,P0163,3,3836.21,11508.63
OI000574,O02426,P0014,2,16770.23,33540.46
OI000575,O02709,P0091,4,10026.71,40106.84
OI000576,O02878,P0014,3,16770.23,50310.69
OI000577,O00906,P0099,1,24148.97,24148.97
OI000578,O02424,P0033,1,23186.73,23186.73
OI000579,O00619,P0180,1,22553.87,22553.87
OI000580,O02701,P0001,1,5743.74,5743.74
OI000581,O01033,P0034,3,5942.59,17827.77
OI000582,O02244,P0019,2,11683.62,23367.24
OI000583,O02855,P0152,4,6105.92,24423.68
OI000584,O02941,P0004,2,13024.59,26049.18
OI000585,O01314,P0164,4,8184.43,32737.72
OI000586,O02985,P0077,2,4420.76,8841.52
OI000587,O00847,P0058,3,11235.34,33706.02
OI000588,O02866,P0160,3,21124.49,63373.47
OI000589,O01924,P0137,4,9257.21,37028.84
OI000590,O02612,P0103,3,11043.84,33131.52
OI000591,O00634,P0067,4,2997.52,11990.08
OI000592,O02727,P0116,2,17406.38,34812.76
OI000593,O01018,P0148,3,3514.03,10542.09
OI000594,O00008,P0120,3,3122.48,9367.44
OI000595,O01393,P0190,4,18462.1,73848.4
OI000596,O01069,P0186,4,15386.95,61547.8
OI000597,O02392,P0022,4,23944.87,95779.48
OI000598,O01781,P0112,4,11549.03,46196.12
OI000599,O02844,P0195,1,17936.45,17936.45
OI000600,O01643,P0075,4,2114.89,8459.56
OI000601,O01217,P0176,1,10996.32,10996.32
OI000602,O00849,P0136,2,4946.1,9892.2
OI000603,O01381,P0143,4,10462.23,41848.92
OI000604,O00062,P0032,1,19906.7,19906.7
OI000605,O01086,P0181,1,11590.79,11590.79
OI000606,O02470,P0067,1,2997.52,2997.52
OI000607,O01818,P0004,3,13024.59,39073.77
OI000608,O00633,P0030,1,8754.53,8754.53
OI000609,O00792,P0013,4,8391.75,33567.0
OI000610,O02599,P0021,4,14101.19,56404.76
OI000611,O01301,P0041,4,13071.85,52287.4
OI000612,O02654,P0121,1,7651.55,7651.55
OI000613,O01455,P0019,1,11683.62,11683.62
OI000614,O01139,P0048,3,17747.74,53243.22
OI000615,O01712,P0086,2,12227.84,24455.68
OI000616,O00525,P0063,3,24804.73,74414.19
OI000617,O02021,P0148,4,3514.03,14056.12
OI000618,O00899,P0192,4,17037.67,68150.68
OI000619,O02211,P0037,4,24812.84,99251.36
OI000620,O00787,P0031,3,16656.3,49968.9
OI000621,O02958,P0074,4,7686.51,30746.04
OI000622,O01361,P0146,4,6569.35,26277.4
OI000623,O02427,P0107,4,15527.74,62110.96
OI000624,O00173,P0103,1,11043.84,11043.84
OI000625,O01000,P0110,2,1627.61,3255.22
OI000626,O01811,P0020,1,1597.54,1597.54
OI000627,O00064,P0139,1,20705.69,20705.69
OI000628,O01346,P0086,2,12227.84,24455.68
OI000629,O00975,P0044,2,18906.23,37812.46
OI000630,O00066,P0082,3,20579.77,61739.31
OI000631,O01867,P0064,2,21300.48,42600.96
OI000632,O01623,P0122,3,2616.04,7848.12
OI000633,O00458,P0162,3,12257.2,36771.6
OI000634,O01603,P0087,1,15195.7,15195.7
OI000635,O02501,P0065,4,5291.91,21167.64
OI000636,O01958,P0055,1,13889.68,13889.68
OI000637,O01741,P0074,1,7686.51,7686.51
OI000638,O01450,P0117,2,24593.61,49187.22
OI000639,O01960,P0129,2,7725.72,15451.44
OI000640,O02226,P0166,3,11952.85,35858.55
OI000641,O01955,P0137,3,9257.21,27771.63
OI000642,O00280,P0095,3,742.72,2228.16
OI000643,O02392,P0199,2,23916.88,47833.76
OI000644,O01041,P0145,3,577.89,1733.67
OI000645,O02344,P0099,3,24148.97,72446.91
OI000646,O02250,P0112,2,11549.03,23098.06
OI000647,O00962,P0052,4,9067.4,36269.6
OI000648,O02732,P0146,1,6569.35,6569.35
OI000649,O01943,P0191,2,12854.33,25708.66
OI000650,O01218,P0033,3,23186.73,69560.19
OI000651,O00375,P0004,1,13024.59,13024.59
OI000652,O01912,P0087,2,15195.7,30391.4
OI000653,O00035,P0075,1,2114.89,2114.89
OI000654,O01393,P0180,1,22553.87,22553.87
OI000655,O02077,P0009,4,22013.97,88055.88
OI000656,O00775,P0064,3,21300.48,63901.44
OI000657,O00221,P0030,2,8754.53,17509.06
OI000658,O02101,P0136,3,4946.1,14838.3
OI000659,O02839,P0133,4,3354.69,13418.76
OI000660,O02124,P0076,4,10134.21,40536.84
OI000661,O00494,P0191,2,12854.33,25708.66
OI000662,O01712,P0129,2,7725.72,15451.44
OI000663,O02165,P0015,4,24854.07,99416.28
OI000664,O00280,P0089,2,4453.48,8906.96
OI000665,O00746,P0166,1,11952.85,11952.85
OI000666,O02997,P0170,1,19646.91,19646.91
OI000667,O02812,P0128,4,15418.96,61675.84
OI000668,O02343,P0174,3,7953.63,23860.89
OI000669,O01475,P0181,2,11590.79,23181.58
OI000670,O01858,P0026,2,13442.11,26884.22
OI000671,O01542,P0061,1,22992.86,22992.86
OI000672,O01097,P0123,2,17334.82,34669.64
OI000673,O02890,P0067,3,2997.52,8992.56
OI000674,O01060,P0182,2,15966.32,31932.64
OI000675,O01923,P0150,2,5458.53,10917.06
OI000676,O02006,P0026,1,13442.11,13442.11
OI000677,O00497,P0083,2,3399.86,6799.72
OI000678,O02254,P0108,4,16290.01,65160.04
OI000679,O02474,P0111,4,19540.96,78163.84
OI000680,O00044,P0060,3,12940.42,38821.26
OI000681,O01852,P0039,3,13544.93,40634.79
OI000682,O02653,P0123,3,17334.82,52004.46
OI000683,O00454,P0036,3,3895.16,11685.48
OI000684,O00595,P0021,1,14101.19,14101.19
OI000685,O01357,P0169,2,11540.22,23080.44
OI000686,O00507,P0118,1,6055.58,6055.58
OI000687,O00794,P0048,3,17747.74,53243.22
OI000688,O00021,P0026,2,13442.11,26884.22
OI000689,O01400,P0191,4,12854.33,51417.32
OI000690,O02668,P0036,1,3895.16,3895.16
OI000691,O02462,P0152,2,6105.92,12211.84
OI000692,O01095,P0128,4,15418.96,61675.84
OI000693,O01428,P0149,4,13429.22,53716.88
OI000694,O01586,P0146,3,6569.35,19708.05
OI000695,O01815,P0015,4,24854.07,99416.28
OI000696,O01421,P0079,4,8717.88,34871.52
OI000697,O00337,P0134,3,22176.44,66529.32
OI000698,O01668,P0171,2,22312.91,44625.82
OI000699,O00910,P0159,2,11414.0,22828.0
OI000700,O00276,P0028,3,11314.24,33942.72
OI000701,O00892,P0136,1,4946.1,4946.1
OI000702,O00013,P0157,3,2832.43,8497.29
OI000703,O01027,P0149,2,13429.22,26858.44
OI000704,O00974,P0120,1,3122.48,3122.48
OI000705,O00175,P0088,3,19143.76,57431.28
OI000706,O01409,P0186,2,15386.95,30773.9
OI000707,O01626,P0188,2,13008.36,26016.72
OI000708,O01944,P0178,2,21037.7,42075.4
OI000709,O02289,P0031,4,16656.3,66625.2
OI000710,O00547,P0047,4,19572.5,78290.0
OI000711,O02062,P0034,1,5942.59,5942.59
OI000712,O01219,P0002,1,8939.41,8939.41
OI000713,O01421,P0106,1,5479.35,5479.35
OI000714,O01455,P0195,4,17936.45,71745.8
OI000715,O02773,P0094,1,1797.49,1797.49
OI000716,O01434,P0072,2,20167.54,40335.08
OI000717,O00003,P0052,2,9067.4,18134.8
OI000718,O02739,P0135,1,11299.64,11299.64
OI000719,O01843,P0147,1,19031.22,19031.22
OI000720,O00747,P0090,4,12613.9,50455.6
OI000721,O02817,P0092,2,3744.71,7489.42
OI000722,O00872,P0143,3,10462.23,31386.69
OI000723,O00495,P0078,3,17404.28,52212.84
OI000724,O02465,P0176,4,10996.32,43985.28
OI000725,O01415,P0125,4,12784.61,51138.44
OI000726,O00628,P0142,4,374.68,1498.72
OI000727,O01076,P0131,2,13223.33,26446.66
OI000728,O00142,P0050,1,7647.9,7647.9
OI000729,O01488,P0093,1,9251.61,9251.61
OI000730,O00046,P0124,4,1651.07,6604.28
OI000731,O02892,P0054,2,23430.25,46860.5
OI000732,O02058,P0134,3,22176.44,66529.32
OI000733,O00664,P0177,4,6441.3,25765.2
OI000734,O00573,P0151,2,401.81,803.62
OI000735,O02030,P0078,4,17404.28,69617.12
OI000736,O01554,P0078,2,17404.28,34808.56
OI000737,O01622,P0020,2,1597.54,3195.08
OI000738,O02697,P0091,4,10026.71,40106.84
OI000739,O00913,P0188,1,13008.36,13008.36
OI000740,O00640,P0099,4,24148.97,96595.88
OI000741,O02664,P0173,1,19693.89,19693.89
OI000742,O02746,P0189,1,3839.21,3839.21
OI000743,O00909,P0056,3,7707.56,23122.68
OI000744,O02226,P0002,2,8939.41,17878.82
OI000745,O00869,P0105,4,16056.58,64226.32
OI000746,O01030,P0173,2,19693.89,39387.78
OI000747,O00853,P0168,3,9922.46,29767.38
OI000748,O00307,P0112,1,11549.03,11549.03
OI000749,O02596,P0024,4,17281.12,69124.48
OI000750,O02375,P0157,2,2832.43,5664.86
OI000751,O01817,P0195,3,17936.45,53809.35
OI000752,O00395,P0109,1,3885.42,3885.42
OI000753,O02348,P0068,1,20454.5,20454.5
OI000754,O00749,P0114,2,24872.17,49744.34
OI000755,O02333,P0194,1,2211.32,2211.32
OI000756,O00330,P0084,3,21564.16,64692.48
OI000757,O02098,P0182,1,15966.32,15966.32
OI000758,O02032,P0181,4,11590.79,46363.16
OI000759,O00773,P0049,4,1000.39,4001.56
OI000760,O01646,P0032,2,19906.7,39813.4
OI000761,O01733,P0061,3,22992.86,68978.58
OI000762,O00378,P0170,1,19646.91,19646.91
OI000763,O01788,P0129,1,7725.72,7725.72
OI000764,O01624,P0191,1,12854.33,12854.33
OI000765,O01000,P0102,4,12702.93,50811.72
OI000766,O01849,P0035,3,10042.97,30128.91
OI000767,O01562,P0051,1,6651.5,6651.5
OI000768,O00774,P0199,2,23916.88,47833.76
OI000769,O01084,P0045,3,3280.07,9840.21
OI000770,O02916,P0077,3,4420.76,13262.28
OI000771,O01804,P0113,1,1548.28,1548.28
OI000772,O01099,P0065,4,5291.91,21167.64
OI000773,O02051,P0014,3,16770.23,50310.69
OI000774,O01599,P0093,2,9251.61,18503.22
OI000775,O00748,P0131,3,13223.33,39669.99
OI000776,O01472,P0024,4,17281.12,69124.48
OI000777,O01765,P0065,2,5291.91,10583.82
OI000778,O02323,P0176,4,10996.32,43985.28
OI000779,O01554,P0138,1,10411.83,10411.83
OI000780,O01616,P0013,3,8391.75,25175.25
OI000781,O02263,P0142,2,374.68,749.36
OI000782,O01509,P0100,4,10869.2,43476.8
OI000783,O00329,P0138,1,10411.83,10411.83
OI000784,O02303,P0168,2,9922.46,19844.92
OI000785,O01411,P0151,3,401.81,1205.43
OI000786,O00126,P0099,3,24148.97,72446.91
OI000787,O00767,P0055,4,13889.68,55558.72
OI000788,O01574,P0063,2,24804.73,49609.46
OI000789,O01228,P0071,1,21714.61,21714.61
OI000790,O01196,P0170,1,19646.91,19646.91
OI000791,O01759,P0099,1,24148.97,24148.97
OI000792,O00217,P0066,4,23271.82,93087.28
OI000793,O01360,P0079,1,8717.88,8717.88
OI000794,O01322,P0073,2,19771.76,39543.52
OI000795,O00832,P0047,4,19572.5,78290.0
OI000796,O00182,P0081,3,16060.2,48180.6
OI000797,O00334,P0126,4,24917.75,99671.0
OI000798,O00511,P0052,4,9067.4,36269.6
OI000799,O00383,P0146,4,6569.35,26277.4
OI000800,O01897,P0146,2,6569.35,13138.7
OI000801,O00332,P0152,3,6105.92,18317.76
OI000802,O01189,P0023,3,4465.04,13395.12
OI000803,O01266,P0140,4,18367.0,73468.0
OI000804,O00900,P0151,4,401.81,1607.24
OI000805,O00642,P0021,4,14101.19,56404.76
OI000806,O01251,P0064,2,21300.48,42600.96
OI000807,O00634,P0072,2,20167.54,40335.08
OI000808,O02499,P0162,1,12257.2,12257.2
OI000809,O00196,P0130,3,15635.01,46905.03
OI000810,O01894,P0069,1,9577.52,9577.52
OI000811,O00458,P0159,1,11414.0,11414.0
OI000812,O00830,P0068,4,20454.5,81818.0
OI000813,O02305,P0198,2,401.5,803.0
OI000814,O02057,P0147,1,19031.22,19031.22
OI000815,O02809,P0128,1,15418.96,15418.96
OI000816,O02997,P0107,1,15527.74,15527.74
OI000817,O01225,P0109,4,3885.42,15541.68
OI000818,O00887,P0072,4,20167.54,80670.16
OI000819,O00393,P0103,2,11043.84,22087.68
OI000820,O01676,P0141,1,19255.69,19255.69
OI000821,O02447,P0065,1,5291.91,5291.91
OI000822,O02379,P0134,2,22176.44,44352.88
OI000823,O02528,P0199,2,23916.88,47833.76
OI000824,O02182,P0112,2,11549.03,23098.06
OI000825,O00916,P0155,3,23993.46,71980.38
OI000826,O00935,P0079,2,8717.88,17435.76
OI000827,O00355,P0180,4,22553.87,90215.48
OI000828,O02632,P0126,3,24917.75,74753.25
OI000829,O01522,P0121,2,7651.55,15303.1
OI000830,O02673,P0087,4,15195.7,60782.8
OI000831,O02338,P0048,2,17747.74,35495.48
OI000832,O02873,P0088,2,19143.76,38287.52
OI000833,O00629,P0068,3,20454.5,61363.5
OI000834,O02680,P0172,4,23887.83,95551.32
OI000835,O01171,P0101,1,7864.22,7864.22
OI000836,O00327,P0017,2,13988.81,27977.62
OI000837,O01439,P0038,3,23182.32,69546.96
OI000838,O02258,P0138,4,10411.83,41647.32
OI000839,O01422,P0054,2,23430.25,46860.5
OI000840,O01127,P0134,1,22176.44,22176.44
OI000841,O02684,P0134,4,22176.44,88705.76
OI000842,O01781,P0052,4,9067.4,36269.6
OI000843,O01532,P0015,3,24854.07,74562.21
OI000844,O01915,P0068,2,20454.5,40909.0
OI000845,O02916,P0185,2,15953.08,31906.16
OI000846,O01233,P0112,4,11549.03,46196.12
OI000847,O01957,P0184,2,22388.43,44776.86
OI000848,O02476,P0104,4,2731.05,10924.2
OI000849,O00393,P0007,1,5919.43,5919.43
OI000850,O00826,P0051,3,6651.5,19954.5
OI000851,O02964,P0058,2,11235.34,22470.68
OI000852,O01913,P0192,2,17037.67,34075.34
OI000853,O02396,P0109,3,3885.42,11656.26
OI000854,O00050,P0111,1,19540.96,19540.96
OI000855,O02964,P0154,1,20058.27,20058.27
OI000856,O01397,P0186,1,15386.95,15386.95
OI000857,O01051,P0031,1,16656.3,16656.3
OI000858,O00800,P0194,1,2211.32,2211.32
OI000859,O01793,P0092,4,3744.71,14978.84
OI000860,O02697,P0106,2,5479.35,10958.7
OI000861,O01364,P0013,2,8391.75,16783.5
OI000862,O02349,P0146,2,6569.35,13138.7
OI000863,O01566,P0119,4,3642.01,14568.04
OI000864,O02214,P0141,3,19255.69,57767.07
OI000865,O02364,P0115,1,1538.74,1538.74
OI000866,O00001,P0152,3,6105.92,18317.76
OI000867,O01020,P0057,1,9984.84,9984.84
OI000868,O01285,P0126,1,24917.75,24917.75
OI000869,O00063,P0157,3,2832.43,8497.29
OI000870,O02531,P0184,2,22388.43,44776.86
OI000871,O01870,P0054,4,23430.25,93721.0
OI000872,O02270,P0133,3,3354.69,10064.07
OI000873,O00152,P0163,2,3836.21,7672.42
OI000874,O00644,P0019,1,11683.62,11683.62
OI000875,O00626,P0183,2,16517.91,33035.82
OI000876,O00217,P0077,1,4420.76,4420.76
OI000877,O00196,P0069,1,9577.52,9577.52
OI000878,O01015,P0044,2,18906.23,37812.46
OI000879,O02695,P0038,1,23182.32,23182.32
OI000880,O02756,P0062,4,12474.39,49897.56
OI000881,O01522,P0022,2,23944.87,47889.74
OI000882,O01579,P0073,3,19771.76,59315.28
OI000883,O01081,P0168,1,9922.46,9922.46
OI000884,O01528,P0154,1,20058.27,20058.27
OI000885,O00722,P0125,4,12784.61,51138.44
OI000886,O01608,P0005,4,1783.55,7134.2
OI000887,O01760,P0054,3,23430.25,70290.75
OI000888,O01563,P0086,1,12227.84,12227.84
OI000889,O00640,P0177,3,6441.3,19323.9
OI000890,O02154,P0003,3,1828.65,5485.95
OI000891,O00165,P0038,1,23182.32,23182.32
OI000892,O00215,P0142,3,374.68,1124.04
OI000893,O01095,P0175,3,17234.55,51703.65
OI000894,O00090,P0142,4,374.68,1498.72
OI000895,O01796,P0073,4,19771.76,79087.04
OI000896,O02922,P0038,3,23182.32,69546.96
OI000897,O01252,P0192,1,17037.67,17037.67
OI000898,O01103,P0172,4,23887.83,95551.32
OI000899,O00608,P0125,3,12784.61,38353.83
OI000900,O00349,P0070,2,21961.56,43923.12
OI000901,O02942,P0065,2,5291.91,10583.82
OI000902,O00246,P0025,3,5103.25,15309.75
OI000903,O00272,P0016,2,16579.8,33159.6
OI000904,O02031,P0015,4,24854.07,99416.28
OI000905,O00403,P0131,1,13223.33,13223.33
OI000906,O01466,P0195,3,17936.45,53809.35
OI000907,O01196,P0037,4,24812.84,99251.36
OI000908,O02946,P0183,1,16517.91,16517.91
OI000909,O01080,P0125,2,12784.61,25569.22
OI000910,O01615,P0113,2,1548.28,3096.56
OI000911,O01127,P0166,2,11952.85,23905.7
OI000912,O00284,P0191,2,12854.33,25708.66
OI000913,O00517,P0001,4,5743.74,22974.96
OI000914,O02666,P0071,4,21714.61,86858.44
OI000915,O01302,P0103,1,11043.84,11043.84
OI000916,O00612,P0019,3,11683.62,35050.86
OI000917,O00750,P0052,1,9067.4,9067.4
OI000918,O01293,P0118,3,6055.58,18166.74
OI000919,O01857,P0158,2,13744.19,27488.38
OI000920,O00400,P0107,2,15527.74,31055.48
OI000921,O01527,P0055,2,13889.68,27779.36
OI000922,O02025,P0014,2,16770.23,33540.46
OI000923,O02134,P0013,4,8391.75,33567.0
OI000924,O00320,P0084,1,21564.16,21564.16
OI000925,O01056,P0090,3,12613.9,37841.7
OI000926,O00336,P0027,3,2507.24,7521.72
OI000927,O02099,P0089,4,4453.48,17813.92
OI000928,O00174,P0137,2,9257.21,18514.42
OI000929,O01642,P0041,1,13071.85,13071.85
OI000930,O00501,P0048,2,17747.74,35495.48
OI000931,O02124,P0012,4,8175.91,32703.64
OI000932,O02364,P0138,3,10411.83,31235.49
OI000933,O01857,P0006,4,20028.88,80115.52
OI000934,O01897,P0162,3,12257.2,36771.6
OI000935,O01664,P0180,1,22553.87,22553.87
OI000936,O01719,P0041,3,13071.85,39215.55
OI000937,O01779,P0006,1,20028.88,20028.88
OI000938,O00697,P0130,2,15635.01,31270.02
OI000939,O00732,P0015,2,24854.07,49708.14
OI000940,O01095,P0145,4,577.89,2311.56
OI000941,O02902,P0016,1,16579.8,16579.8
OI000942,O02714,P0156,2,12247.57,24495.14
OI000943,O00652,P0085,1,23076.65,23076.65
OI000944,O01095,P0200,2,18463.96,36927.92
OI000945,O00046,P0010,2,16306.85,32613.7
OI000946,O01071,P0138,3,10411.83,31235.49
OI000947,O01446,P0138,4,10411.83,41647.32
OI000948,O02197,P0156,3,12247.57,36742.71
OI000949,O02958,P0152,1,6105.92,6105.92
OI000950,O00456,P0019,2,11683.62,23367.24
OI000951,O01663,P0068,4,20454.5,81818.0
OI000952,O02925,P0184,2,22388.43,44776.86
OI000953,O00966,P0195,2,17936.45,35872.9
OI000954,O02021,P0042,3,15627.28,46881.84
OI000955,O00869,P0140,1,18367.0,18367.0
OI000956,O01529,P0146,4,6569.35,26277.4
OI000957,O02977,P0151,4,401.81,1607.24
OI000958,O01001,P0084,4,21564.16,86256.64
OI000959,O00774,P0134,1,22176.44,22176.44
OI000960,O02292,P0053,4,2282.3,9129.2
OI000961,O02522,P0098,1,13783.29,13783.29
OI000962,O02430,P0042,4,15627.28,62509.12
OI000963,O01127,P0194,2,2211.32,4422.64
OI000964,O02537,P0030,1,8754.53,8754.53
OI000965,O01061,P0009,3,22013.97,66041.91
OI000966,O01678,P0170,4,19646.91,78587.64
OI000967,O01544,P0034,3,5942.59,17827.77
OI000968,O00397,P0168,1,9922.46,9922.46
OI000969,O02344,P0088,2,19143.76,38287.52
OI000970,O00107,P0145,3,577.89,1733.67
OI000971,O02908,P0157,3,2832.43,8497.29
OI000972,O00954,P0050,2,7647.9,15295.8
OI000973,O02578,P0076,2,10134.21,20268.42
OI000974,O01849,P0177,1,6441.3,6441.3
OI000975,O00934,P0189,4,3839.21,15356.84
OI000976,O00288,P0046,3,20669.08,62007.24
OI000977,O00706,P0046,3,20669.08,62007.24
OI000978,O02044,P0126,1,24917.75,24917.75
OI000979,O01485,P0017,4,13988.81,55955.24
OI000980,O00215,P0066,1,23271.82,23271.82
OI000981,O01305,P0104,3,2731.05,8193.15
OI000982,O02780,P0005,3,1783.55,5350.65
OI000983,O01978,P0123,2,17334.82,34669.64
OI000984,O01483,P0182,2,15966.32,31932.64
OI000985,O01825,P0125,4,12784.61,51138.44
OI000986,O00344,P0112,3,11549.03,34647.09
OI000987,O00194,P0016,3,16579.8,49739.4
OI000988,O00158,P0081,2,16060.2,32120.4
OI000989,O00465,P0091,1,10026.71,10026.71
OI000990,O02152,P0135,1,11299.64,11299.64
OI000991,O02082,P0136,3,4946.1,14838.3
OI000992,O02687,P0072,3,20167.54,60502.62
OI000993,O01750,P0096,4,3465.64,13862.56
OI000994,O02373,P0111,4,19540.96,78163.84
OI000995,O02739,P0082,2,20579.77,41159.54
OI000996,O00592,P0038,3,23182.32,69546.96
OI000997,O02189,P0054,1,23430.25,23430.25
OI000998,O02522,P0076,4,10134.21,40536.84
OI000999,O01055,P0015,2,24854.07,49708.14
OI001000,O00884,P0178,2,21037.7,42075.4
OI001001,O00063,P0184,1,22388.43,22388.43
OI001002,O01111,P0116,4,17406.38,69625.52
OI001003,O00304,P0009,1,22013.97,22013.97
OI001004,O01085,P0008,2,13546.3,27092.6
OI001005,O00396,P0110,3,1627.61,4882.83
OI001006,O00334,P0147,1,19031.22,19031.22
OI001007,O02834,P0051,2,6651.5,13303.0
OI001008,O00411,P0200,3,18463.96,55391.88
OI001009,O02332,P0185,3,15953.08,47859.24
OI001010,O00466,P0196,4,1894.9,7579.6
OI001011,O00080,P0031,4,16656.3,66625.2
OI001012,O02832,P0102,2,12702.93,25405.86
OI001013,O01101,P0003,1,1828.65,1828.65
OI001014,O01978,P0099,3,24148.97,72446.91
OI001015,O00733,P0083,4,3399.86,13599.44
OI001016,O01818,P0043,4,2319.2,9276.8
OI001017,O01564,P0029,1,18928.47,18928.47
OI001018,O01385,P0010,4,16306.85,65227.4
OI001019,O02125,P0140,2,18367.0,36734.0
OI001020,O02557,P0046,1,20669.08,20669.08
OI001021,O01188,P0030,3,8754.53,26263.59
OI001022,O01199,P0094,2,1797.49,3594.98
OI001023,O02510,P0032,3,19906.7,59720.1
OI001024,O01612,P0047,3,19572.5,58717.5
OI001025,O02293,P0088,4,19143.76,76575.04
OI001026,O00122,P0063,2,24804.73,49609.46
OI001027,O00185,P0154,2,20058.27,40116.54
OI001028,O00032,P0131,1,13223.33,13223.33
OI001029,O00998,P0023,2,4465.04,8930.08
OI001030,O01987,P0074,1,7686.51,7686.51
OI001031,O02810,P0050,2,7647.9,15295.8
OI001032,O00569,P0164,3,8184.43,24553.29
OI001033,O02358,P0124,1,1651.07,1651.07
OI001034,O01396,P0013,2,8391.75,16783.5
OI001035,O01680,P0126,1,24917.75,24917.75
OI001036,O00830,P0029,4,18928.47,75713.88
OI001037,O01620,P0166,4,11952.85,47811.4
OI001038,O01080,P0121,1,7651.55,7651.55
OI001039,O00791,P0090,1,12613.9,12613.9
OI001040,O02512,P0133,3,3354.69,10064.07
OI001041,O02726,P0148,2,3514.03,7028.06
OI001042,O02718,P0078,4,17404.28,69617.12
OI001043,O02746,P0109,4,3885.42,15541.68
OI001044,O00994,P0014,2,16770.23,33540.46
OI001045,O00078,P0136,4,4946.1,19784.4
OI001046,O02582,P0048,4,17747.74,70990.96
OI001047,O00108,P0141,1,19255.69,19255.69
OI001048,O01297,P0024,4,17281.12,69124.48
OI001049,O02812,P0079,4,8717.88,34871.52
OI001050,O02063,P0193,4,1137.66,4550.64
OI001051,O00370,P0162,2,12257.2,24514.4
OI001052,O02253,P0051,3,6651.5,19954.5
OI001053,O02005,P0003,1,1828.65,1828.65
OI001054,O01704,P0128,3,15418.96,46256.88
OI001055,O02913,P0119,4,3642.01,14568.04
OI001056,O00441,P0058,4,11235.34,44941.36
OI001057,O02907,P0125,4,12784.61,51138.44
OI001058,O00227,P0200,3,18463.96,55391.88
OI001059,O02576,P0113,2,1548.28,3096.56
OI001060,O02402,P0055,2,13889.68,27779.36
OI001061,O00623,P0119,1,3642.01,3642.01
OI001062,O01025,P0120,3,3122.48,9367.44
OI001063,O01577,P0080,2,24392.69,48785.38
OI001064,O02975,P0042,1,15627.28,15627.28
OI001065,O01644,P0021,4,14101.19,56404.76
OI001066,O01185,P0010,4,16306.85,65227.4
OI001067,O00161,P0057,1,9984.84,9984.84
OI001068,O00871,P0153,2,24399.26,48798.52
OI001069,O01746,P0056,3,7707.56,23122.68
OI001070,O01175,P0038,1,23182.32,23182.32
OI001071,O00444,P0086,2,12227.84,24455.68
OI001072,O01791,P0113,1,1548.28,1548.28
OI001073,O01495,P0189,2,3839.21,7678.42
OI001074,O00463,P0112,4,11549.03,46196.12
OI001075,O00473,P0175,1,17234.55,17234.55
OI001076,O02605,P0054,3,23430.25,70290.75
OI001077,O00080,P0046,1,20669.08,20669.08
OI001078,O01063,P0196,4,1894.9,7579.6
OI001079,O00240,P0004,4,13024.59,52098.36
OI001080,O00557,P0194,2,2211.32,4422.64
OI001081,O00590,P0171,4,22312.91,89251.64
OI001082,O01361,P0062,2,12474.39,24948.78
OI001083,O01885,P0124,4,1651.07,6604.28
OI001084,O01976,P0128,2,15418.96,30837.92
OI001085,O01304,P0112,3,11549.03,34647.09
OI001086,O01140,P0085,2,23076.65,46153.3
OI001087,O02317,P0004,2,13024.59,26049.18
OI001088,O01940,P0065,3,5291.91,15875.73
OI001089,O00335,P0062,2,12474.39,24948.78
OI001090,O00312,P0090,2,12613.9,25227.8
OI001091,O01077,P0120,3,3122.48,9367.44
OI001092,O02742,P0130,4,15635.01,62540.04
OI001093,O00034,P0137,1,9257.21,9257.21
OI001094,O01842,P0185,2,15953.08,31906.16
OI001095,O00386,P0045,4,3280.07,13120.28
OI001096,O00249,P0146,1,6569.35,6569.35
